APINumber,gel,slick,xlinkgel,VerticalDepth,nphf_sqrt,sqrtsandmass,First6BOE,SandMassPerFoot,hybrid,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
35051238300000,0,1,0,12246.0,79.17070165155795,1839.1897672616603,62733.0,637.0,0,1,0,0
42483338530000,0,1,0,13487.0,77.03895118704564,2032.5324105656962,132965.0,882.0,0,1,0,0
42375318560000,0,1,0,9335.0,79.328431221095,2796.000894134335,155981.0,1507.0,0,1,0,0
35043232790000,0,1,0,8968.0,78.02563681252464,1740.4424724764676,10426.0,722.0,0,1,0,0
35149215590000,0,1,0,12735.0,77.49838707999025,1760.2667411503292,51461.0,665.0,0,1,0,0
42393325430000,0,1,0,8483.0,79.25276020429824,1104.9886877249016,18028.0,285.0,0,1,0,0
42483335040000,0,1,0,10962.0,77.25283166331187,2056.590868403339,107881.0,946.0,0,1,0,0
35129235020000,0,1,0,8917.0,76.60287200882223,1991.429135068582,21795.0,892.0,0,1,0,0
35129238910000,0,1,0,12839.0,77.25283166331187,786.4477096412704,64554.0,138.0,0,1,0,0
35051238590000,0,1,0,15820.0,76.3740793725201,1971.8453286198692,105285.0,885.0,0,1,0,0
35051236910000,1,1,0,15487.0,78.77182237323191,1816.2326392838556,121910.0,735.0,1,1,0,0
42195319000000,0,1,0,6718.0,78.20485918406861,1329.3795545291043,3678.0,451.0,0,1,0,0
35129234980000,0,0,1,8625.0,77.13624310270757,1097.4971526158963,1426.0,287.0,0,1,0,0
42357331720000,1,0,0,6973.0,78.60025445251433,1189.9579824514813,68070.0,356.0,0,1,0,0
35045234610000,0,1,0,9913.0,78.56844150166147,1813.379993272232,56852.0,744.0,0,1,0,0
42295342610000,0,1,0,8270.0,78.66384175718855,1658.2119888602904,24463.0,595.0,0,1,0,0
42295338790000,0,1,0,8619.0,72.8285658241325,1873.255188168446,993.0,759.0,0,1,0,0
35011235060000,0,1,0,9827.0,77.69169839822013,3173.324754890366,72481.0,2075.0,0,1,0,0
35045232390000,0,1,0,9650.0,79.16438593205912,1311.4877048604,20880.0,402.0,0,1,0,0
35017249210000,0,1,0,9281.0,82.43178998420451,3557.570940965197,171080.0,2949.0,0,1,0,0
35017245860000,1,0,0,13172.0,76.1511654539837,2725.9046204883985,14976.0,1632.0,0,1,0,0
42357333860000,0,1,0,7810.0,79.37883848986453,1105.4682265899821,10872.0,305.0,0,1,0,0
42357332300000,0,1,0,5483.0,92.42835062901426,1517.642909251053,28329.0,563.0,0,0,1,0
35017248350000,0,0,1,10461.0,79.63667496825819,3556.929012505029,55735.0,2517.0,0,1,0,0
42483333020000,0,1,0,12763.0,78.37091297158659,2434.0727187165135,162974.0,749.0,0,0,1,0
35137271170000,0,1,0,14961.0,79.47326594522211,2539.851570466274,181461.0,836.0,0,0,1,0
35017243510000,0,1,0,13152.0,77.54998388136518,1867.565259903921,24758.0,768.0,0,1,0,0
42211353390000,1,0,0,9328.0,81.00617260431454,1610.767518917612,199300.0,352.0,0,0,1,0
42357335440000,0,1,0,6685.0,78.53661566428744,1244.7168352681665,33686.0,360.0,0,1,0,0
35011235640000,1,0,0,9630.0,79.32212806020776,5410.169590687523,168532.0,2897.0,0,0,0,1
35129239910000,0,1,0,8834.0,78.29431652425353,828.4376862504506,11319.0,156.0,0,1,0,0
35019258690000,0,1,0,13222.0,78.1728853247723,2000.5121844167809,66677.0,884.0,0,1,0,0
35129234860000,0,0,1,8910.0,77.92303895511263,1240.11451084164,1873.0,376.0,0,1,0,0
35129237420000,0,0,1,10330.0,77.2916554357584,1584.1975886864618,573.0,630.0,0,1,0,0
42483334650000,0,1,0,10962.0,77.46612162745726,2048.597569070119,41800.0,921.0,0,1,0,0
35051237980000,0,1,0,9642.0,77.40800992145451,2558.0103596350036,46120.0,1501.0,0,1,0,0
42483338000000,0,1,0,14495.0,65.74952471311104,1917.4879399881502,66664.0,848.0,0,1,0,0
35129238730000,0,0,1,11485.0,80.69696400732806,1426.4578507618091,62218.0,587.0,0,1,0,0
35017247840000,0,1,0,12219.0,78.36453279386026,3452.3412345826996,38937.0,2437.0,0,1,0,0
35019256750000,0,0,0,13852.0,78.08969202141856,1986.4682227511216,64519.0,839.0,0,1,0,0
42357330820000,1,0,0,6989.0,78.96834808959854,1039.2304845413264,162232.0,314.0,0,1,0,0
35051237450000,0,1,0,11224.0,78.59389289251423,2445.403852127497,85279.0,1372.0,0,1,0,0
35051236460000,0,0,0,15435.0,78.30708780180757,1659.4767247539207,126333.0,730.0,0,1,0,0
35019259030000,0,1,0,17093.0,78.26876771739798,1960.3262483576555,68867.0,833.0,0,1,0,0
35043231820000,0,1,0,13480.0,77.51773990513398,1378.9079012029774,50762.0,432.0,0,1,0,0
35009218690000,1,0,0,8918.0,79.27799190191436,1580.1518914332255,28865.0,548.0,0,1,0,0
42295339290000,0,1,0,8625.0,79.12648102879339,1049.7618777608568,3597.0,278.0,0,1,0,0
35149216500000,1,0,0,12633.0,79.02531240052139,1853.4049746345238,48439.0,739.0,0,1,0,0
35017249110000,1,0,0,9521.0,79.52986860293433,2693.0440026111714,89219.0,1505.0,0,1,0,0
42483332590000,0,1,0,14283.0,79.08223567907018,1372.5133879128466,427781.0,475.0,0,1,0,0
35051235900000,1,1,0,12507.0,84.01190391843289,1764.8124546251368,32018.0,987.0,1,1,0,0
42211351390000,0,0,0,9001.0,79.62411694957753,1403.8375974449466,24225.0,366.0,0,1,0,0
42483332240000,0,1,0,12208.0,78.7273777030583,1826.061335223984,106931.0,779.0,0,1,0,0
35009218790000,0,0,1,13250.0,76.82447526667526,1800.9608546550921,315990.0,772.0,0,1,0,0
35017246340000,0,1,0,11795.0,78.03204469959762,1863.653401252497,1607.0,729.0,0,1,0,0
35017249640000,0,1,0,9717.0,78.42831121476479,3171.6878787169458,84756.0,2151.0,0,1,0,0
35095206250000,0,1,0,6700.0,76.909037180295,2056.8305715347583,34959.0,818.0,0,1,0,0
35017245840000,0,1,0,13000.0,78.3517708797957,1880.1888203050246,58049.0,758.0,0,1,0,0
35045231580000,0,1,0,9502.0,77.89736837660179,1449.137674618944,61376.0,535.0,0,1,0,0
35011237170000,1,1,0,9774.0,78.64477096412705,6647.090190451759,119600.0,4422.0,1,0,0,1
42295339520000,1,0,0,8541.0,78.66384175718855,1169.6153213770756,53746.0,344.0,0,1,0,0
42483330980000,0,1,0,12498.0,77.14272486761146,1632.593029508579,49372.0,671.0,0,1,0,0
35011234100000,0,1,0,12044.0,78.62569554541314,1781.6503585159462,20411.0,679.0,0,1,0,0
35129237590000,1,0,0,11651.0,77.9487010796203,1827.3937725624437,167438.0,1184.0,0,1,0,0
35049250670000,1,0,0,12770.0,79.16438593205912,3320.383411595715,131920.0,1096.0,0,0,0,1
42357335610000,0,0,1,8249.0,81.06787279804497,1334.5036530485781,27671.0,403.0,0,1,0,0
35095206030000,0,1,0,6654.0,77.59510293826537,2370.265385985291,51314.0,757.0,0,0,1,0
35017244190000,0,1,0,12004.0,84.22588675698226,2420.6406176878054,73006.0,899.0,0,0,1,0
35149216100000,1,0,0,12729.0,79.88742078700501,1847.5878869488186,109719.0,744.0,0,1,0,0
35051236880000,0,1,0,15409.0,79.1012010022604,1902.3472343397248,99229.0,748.0,0,1,0,0
35045232820000,0,1,0,8230.0,79.04429138147802,1741.183505550176,19004.0,690.0,0,1,0,0
35137270580000,0,1,0,11401.0,80.46117075956576,1666.5953318067347,118617.0,708.0,0,1,0,0
42295338300000,0,0,0,7882.0,77.25283166331187,1540.571322594316,30252.0,591.0,0,1,0,0
35045236290000,0,1,0,7694.0,81.88406438373708,1983.5927001277253,15331.0,887.0,0,1,0,0
35137270310000,0,1,0,16062.0,78.74642849044012,2057.1329563253807,172085.0,873.0,0,1,0,0
35007255660000,0,0,0,6963.0,78.75912645528771,692.1271559475181,13086.0,121.0,0,1,0,0
42211351510000,0,1,0,11521.0,77.09085548883213,1927.9107863176657,109951.0,948.0,0,1,0,0
35045236120000,1,0,0,8713.0,78.835271294009,1577.0161698600302,24413.0,563.0,0,1,0,0
35017248660000,0,1,0,10705.0,78.67655305108377,2852.507668701348,41470.0,1693.0,0,1,0,0
42357332680000,0,1,0,7347.0,78.1728853247723,1515.6516750229916,86609.0,555.0,0,1,0,0
35045233980000,0,1,0,9570.0,78.00640999302557,628.6811592532418,21248.0,95.0,0,1,0,0
35043233740000,0,1,0,10085.0,73.348483283569,2235.385425379704,61067.0,1172.0,0,1,0,0
35007255500000,0,1,0,6639.0,77.9743547584717,870.8731250876904,32275.0,192.0,0,1,0,0
35011235110000,0,1,0,15888.0,75.33259586659682,2139.102615584395,110327.0,942.0,0,1,0,0
42295342880000,0,1,0,8018.0,78.57480512225277,1245.1859298915965,6164.0,372.0,0,1,0,0
42483335830000,0,1,0,11113.0,76.06576102294646,2725.5628776456433,45063.0,1543.0,0,1,0,0
42483337510000,0,1,0,12934.0,76.64854858377946,2427.3429918328393,295463.0,1285.0,0,1,0,0
42295338180000,1,0,0,8001.0,79.13279977354523,956.389042178966,735.0,246.0,0,1,0,0
35017242930000,0,1,0,13120.0,78.05767098754612,1824.9221901220885,74736.0,1173.0,0,1,0,0
42483336710000,0,0,1,10439.0,76.95453203028396,1421.2670403551895,6582.0,467.0,0,1,0,0
42483333310000,0,1,0,11690.0,77.61443164772902,1293.7233089034146,20116.0,356.0,0,1,0,0
42483335540000,0,1,0,10962.0,77.85242449660768,1868.1603250256655,52358.0,776.0,0,1,0,0
35149215620000,0,0,1,12620.0,77.1621668954417,1542.4127203832313,230198.0,528.0,0,1,0,0
42211350260000,0,1,0,11707.0,77.92303895511263,1903.123747947043,33949.0,864.0,0,1,0,0
42357334000000,0,1,0,8346.0,77.07139547199077,2002.5316476899934,67455.0,911.0,0,1,0,0
42295340720000,1,1,0,8544.0,79.78721702127478,1073.3140267414751,9424.0,297.0,1,1,0,0
35129240740000,0,1,0,10794.0,76.10519036176179,2312.295828824677,59787.0,1319.0,0,1,0,0
42357332780000,0,1,0,7879.0,79.60527620704548,1081.0920404849903,38907.0,308.0,0,1,0,0
42393324520000,1,0,0,8013.0,79.03163923391695,1189.9579824514813,24882.0,356.0,0,1,0,0
35149217150000,0,1,0,13134.0,76.62897624267207,1695.6562151568342,158530.0,626.0,0,1,0,0
42357331030000,1,0,0,7185.0,79.03796556086195,967.470929795826,32671.0,234.0,0,1,0,0
42357332800000,0,1,0,7833.0,79.71825386948713,1070.6866955370278,23430.0,295.0,0,1,0,0
35017247260000,0,1,0,13091.0,75.78918128598566,3594.648383361021,148312.0,2781.0,0,1,0,0
42211352840000,0,0,1,7956.0,79.68061244744545,1141.1923588948534,14504.0,346.0,0,1,0,0
42357331110000,0,1,0,7571.0,79.40403012442127,1077.0329614269008,7141.0,311.0,0,1,0,0
42211351610000,0,1,0,11550.0,76.94153624668537,1097.7249200050073,180519.0,303.0,0,1,0,0
42195318960000,0,1,0,7259.0,78.05126520435142,1237.7875423512712,6333.0,378.0,0,1,0,0
35011235850000,1,0,0,10189.0,77.85884663928692,4940.4842880025435,89926.0,2499.0,0,0,0,1
35051240960000,0,1,0,12303.0,78.77182237323191,4535.535580281561,199069.0,2467.0,0,0,0,1
35087220480000,0,1,0,10602.0,79.0885579587844,3304.7632290377474,44494.0,1112.0,0,0,0,1
35017243830000,0,0,0,13251.0,77.5112895003044,1777.3724989433138,53938.0,722.0,0,1,0,0
42211354300000,1,0,0,9056.0,77.53708789992051,1574.1982086128799,21110.0,548.0,0,1,0,0
42195319040000,0,1,0,6531.0,77.90378681424929,1360.1544029998947,13907.0,465.0,0,1,0,0
42295342220000,1,0,0,8000.0,78.78451624526231,1414.6335214464557,45886.0,497.0,0,1,0,0
35011233880000,0,1,0,12092.0,78.49840762716146,1771.0643692424055,35904.0,663.0,0,1,0,0
42357329620000,0,1,0,7443.0,79.66178506661774,1130.044246921332,29028.0,326.0,0,1,0,0
35017242840000,0,1,0,9311.0,77.2916554357584,1834.1166811301837,24966.0,723.0,0,1,0,0
42295341500000,0,1,0,8703.0,79.85612061701971,1169.6153213770756,44352.0,361.0,0,1,0,0
35045234300000,0,1,0,9743.0,76.43951857514541,1886.8227261722284,8313.0,870.0,0,1,0,0
35043232160000,1,1,0,12711.0,79.724525711979,1730.4797022791108,84722.0,671.0,1,1,0,0
35051238560000,0,1,0,10935.0,72.36021006050217,1945.8846317292298,52864.0,729.0,0,1,0,0
35017245610000,0,1,0,4483.0,119.30632841555388,722.759296031535,49112.0,116.0,0,0,0,1
35043233640000,1,0,0,8854.0,81.03085831953157,1258.7179986001631,-2399.0,400.0,0,1,0,0
42483335140000,1,1,0,10902.0,76.36753236814714,1444.6314408872597,79837.0,463.0,1,1,0,0
42295336890000,0,1,0,7712.0,77.00649323271382,1940.354349081631,17976.0,883.0,0,1,0,0
42483337010000,0,1,0,11199.0,77.92303895511263,1622.6675568335,14827.0,634.0,0,1,0,0
42357332400000,0,1,0,6640.0,76.66159403508382,331.66247903554,13465.0,26.0,0,1,0,0
35137270380000,0,1,0,15608.0,77.45966692414834,2247.8727722004196,135605.0,681.0,0,0,1,0
42483332750000,0,1,0,10935.0,80.7465169527454,1519.4179806754953,143519.0,624.0,0,1,0,0
42357335080000,0,1,0,7983.0,78.9746794865291,1072.7441447055305,20763.0,282.0,0,1,0,0
42357335530000,0,1,0,7743.0,78.67019766086774,1580.7428633398918,24702.0,642.0,0,1,0,0
35045235470000,0,1,0,9511.0,80.22468448052632,1954.5690062005997,46062.0,848.0,0,1,0,0
42483335210000,1,0,0,10949.0,80.14362108115655,1436.7880845831094,6221.0,527.0,0,1,0,0
35051238140000,0,1,0,12761.0,78.689262291624,2346.2800344374923,90139.0,1247.0,0,1,0,0
42295341000000,1,0,0,7878.0,80.06247560499239,1095.4451150103323,29198.0,359.0,0,1,0,0
35051236150000,0,1,0,14894.0,79.51100552753688,1578.6620917726505,53135.0,583.0,0,1,0,0
42483335350000,0,1,0,10968.0,80.11242100947892,1548.612282012512,23654.0,576.0,0,1,0,0
42357332540000,1,0,0,7704.0,77.64019577512668,1244.9899597988733,5933.0,417.0,0,1,0,0
42211350230000,0,1,0,8408.0,77.1167945391923,1731.8544973524768,35933.0,669.0,0,1,0,0
35049250540000,0,1,0,13858.0,78.17928114276826,3561.136616306653,207053.0,1307.0,0,0,0,1
35013201680000,0,1,0,6824.0,79.32212806020776,2083.160099464273,24249.0,858.0,0,1,0,0
42211350300000,0,1,0,12035.0,79.25906888173743,1809.2926794744956,24184.0,757.0,0,1,0,0
35039223990000,1,1,0,14712.0,79.68061244744545,1291.3663306746075,59569.0,451.0,1,1,0,0
42211348340000,0,1,0,8986.0,77.0454411370329,1902.8284210616573,16795.0,834.0,0,1,0,0
42295339700000,1,1,0,8030.0,79.24014134263012,1169.6153213770756,48490.0,364.0,1,1,0,0
42357333630000,0,1,0,7224.0,77.33692520394123,327.96341259353915,18254.0,28.0,0,1,0,0
35017245470000,0,1,0,11664.0,82.3286098510111,1786.7635545868961,62855.0,655.0,0,1,0,0
35011233720000,0,1,0,15088.0,78.27515570089912,1546.3440755536913,99656.0,497.0,0,1,0,0
42357333870000,0,1,0,7029.0,78.10889834071403,1934.2807448765031,7267.0,565.0,0,0,1,0
35017244060000,0,0,0,13133.0,78.86697661252141,1818.5150535533105,64132.0,838.0,0,1,0,0
35129235730000,0,1,0,8912.0,76.55063683601855,1971.5420360722721,33640.0,857.0,0,1,0,0
35069201360000,0,1,0,11045.0,78.08328886515987,2092.16753631252,80757.0,891.0,0,1,0,0
42295342780000,0,1,0,8560.0,78.33262411026456,1571.1651727300984,46163.0,480.0,0,1,0,0
42357334030000,0,1,0,6868.0,78.22403722641782,1300.667905347095,22414.0,411.0,0,1,0,0
42357333540000,1,1,0,6773.0,79.83107164506812,1677.510953764535,582.0,705.0,1,1,0,0
42357334820000,1,0,0,8198.0,77.47902942086975,1483.2396974191327,36945.0,466.0,0,1,0,0
35045234040000,0,1,0,8455.0,78.689262291624,2453.7481533360346,82518.0,1390.0,0,1,0,0
42295337950000,0,1,0,7702.0,77.0,2108.601432229429,5620.0,1030.0,0,1,0,0
42211355400000,1,0,0,8412.0,77.72387020729218,1789.055616798986,98052.0,815.0,0,1,0,0
35007255350000,0,1,0,7030.0,77.79460135510689,1140.4998903989426,21530.0,335.0,0,1,0,0
42211354260000,0,1,0,7888.0,78.56207736560943,2356.7458496834147,23268.0,1161.0,0,1,0,0
42483338900000,0,1,0,13262.0,78.81624198095213,1915.9044861370307,197372.0,849.0,0,1,0,0
42357334340000,0,1,0,6731.0,77.25930364687478,774.6973602639937,55220.0,278.0,0,1,0,0
35129235470000,0,1,0,11975.0,85.15280382935138,843.5366026438924,60317.0,152.0,0,1,0,0
42295342240000,0,1,0,8869.0,78.46655338422862,1224.918772817202,40167.0,343.0,0,1,0,0
35017243340000,0,1,0,9803.0,79.35993951610598,1925.8740872653123,20519.0,837.0,0,1,0,0
35045232800000,1,0,0,8492.0,78.79720807236764,997.0190569893838,9719.0,261.0,0,1,0,0
42483339320000,0,1,0,13182.0,78.67655305108377,2160.852609503943,166354.0,1005.0,0,1,0,0
42357334190000,0,0,1,8266.0,78.63205453248695,1072.2966007593234,16444.0,312.0,0,1,0,0
35017245010000,0,1,0,12865.0,77.6530746332687,1788.3226778185194,67031.0,719.0,0,1,0,0
42483333880000,0,1,0,11986.0,79.84359711335657,1760.9636566380352,179577.0,645.0,0,1,0,0
42181315360000,0,1,0,8135.0,79.88742078700501,1330.7516672918355,68403.0,649.0,0,1,0,0
42393325380000,0,1,0,8861.0,77.54353615872827,1600.0,41504.0,716.0,0,1,0,0
42357334760000,0,1,0,6767.0,83.08429454475737,1686.5467678069292,20022.0,400.0,0,0,1,0
42357335460000,0,1,0,8049.0,79.33473388119481,1991.3711356751157,33634.0,882.0,0,1,0,0
35051235950000,0,1,0,12851.0,78.32624081366346,1890.753553480728,46164.0,891.0,0,1,0,0
42211351710000,0,0,1,8972.0,79.78095010715278,1068.6907878334125,8928.0,271.0,0,1,0,0
35129238810000,0,0,1,11266.0,79.14543574963751,1718.655579224645,188622.0,705.0,0,1,0,0
35051238230000,0,1,0,11419.0,78.07048097712733,2443.3583445741233,32166.0,1520.0,0,1,0,0
35011235760000,1,1,0,15861.0,77.9743547584717,3889.93830285263,181554.0,2280.0,0,0,1,0
42211352580000,1,0,0,9113.0,78.92401408950256,1845.3725911045715,31888.0,773.0,0,1,0,0
35017247280000,1,0,0,12702.0,80.8084154033477,443.3689208774111,50402.0,43.0,0,1,0,0
42357331150000,0,0,1,7211.0,79.06326580656784,1223.1516668017912,21274.0,387.0,0,1,0,0
35043232590000,0,0,1,8217.0,77.27871634544663,1081.7018997857035,83273.0,276.0,0,1,0,0
35045233030000,0,1,0,9150.0,78.29431652425353,1706.3586961714702,41178.0,673.0,0,1,0,0
35051235370000,1,0,0,8445.0,79.435508432942,1033.5414844117288,26676.0,259.0,0,1,0,0
35043232780000,0,1,0,8522.0,77.28518616138541,1837.9499449114494,67078.0,784.0,0,1,0,0
35017247990000,0,1,0,12494.0,78.08969202141856,3249.8369189853206,114731.0,2222.0,0,1,0,0
42357332290000,0,1,0,6630.0,78.56207736560943,1042.6600596551111,22096.0,155.0,0,0,1,0
35137270970000,0,1,0,6634.0,65.71149062378664,861.9106682249617,14922.0,388.0,0,1,0,0
35045236020000,0,1,0,8921.0,78.4729252672538,1990.6044308199457,91980.0,903.0,0,1,0,0
42483334940000,1,1,0,11491.0,78.94935085230277,1580.2721284639554,10682.0,578.0,0,1,0,0
35017243360000,0,1,0,12582.0,75.72978278062072,2099.939284836588,49721.0,935.0,0,1,0,0
35019260850000,0,1,0,9111.0,77.34339015067803,2230.5389483261665,25974.0,982.0,0,1,0,0
42483338180000,0,1,0,11796.0,79.41662294507366,2773.2892023732397,33366.0,2107.0,0,1,0,0
35019258570000,0,1,0,16134.0,78.03845206050669,2006.494455511901,51983.0,882.0,0,1,0,0
35137269350000,0,1,0,14716.0,78.80355321938218,1720.0517434077383,19295.0,702.0,0,1,0,0
42483334580000,0,0,0,10657.0,81.08637370113428,1567.0561572579331,42314.0,658.0,0,1,0,0
35009219310000,0,1,0,13230.0,77.9807668595276,2390.3221540202485,175708.0,1299.0,0,1,0,0
35015232460000,0,1,0,10153.0,80.0874522007037,1929.444479636561,6347.0,1926.0,0,1,0,0
42295336960000,0,1,0,8812.0,76.73982017179868,2043.281674170255,14283.0,975.0,0,1,0,0
35073251580000,0,0,1,9778.0,78.12809993849844,3960.015151486166,123363.0,1570.0,0,0,0,1
35129237850000,1,0,0,9713.0,78.58116822750856,1188.9861227112788,31558.0,373.0,0,1,0,0
35017247690000,0,1,0,11877.0,80.2932126645833,2736.598801432172,102755.0,1718.0,0,1,0,0
35129240320000,0,1,0,10546.0,78.2815431631237,2382.3601742809587,83985.0,1330.0,0,1,0,0
35045231630000,0,1,0,9062.0,76.82447526667526,1966.4740018622163,13173.0,870.0,0,1,0,0
35149216650000,1,0,0,12831.0,78.68290792796108,1928.8307338903535,134094.0,792.0,0,1,0,0
35045231220000,1,0,0,9118.0,77.32399368889322,2018.6431086251973,32604.0,902.0,0,1,0,0
42357331480000,0,1,0,6789.0,78.10889834071403,1226.230810247402,22481.0,367.0,0,1,0,0
35017247760000,1,1,0,12041.0,78.33900688673555,666.2259376517849,103152.0,102.0,1,1,0,0
42483338580000,1,0,0,12216.0,84.02975663418287,1916.9092310279066,28627.0,779.0,0,1,0,0
35017248900000,1,1,0,9263.0,76.19711280619497,4980.00451807024,114947.0,2426.0,1,0,0,1
42483332060000,0,1,0,12998.0,79.35993951610598,1534.9201933651143,141650.0,575.0,0,1,0,0
35039224960000,0,1,0,10077.0,99.23708984044222,607.1490755984069,6358.0,223.0,0,1,0,0
35051239010000,0,1,0,12488.0,79.22120928135344,2493.5601055518996,186564.0,940.0,0,0,1,0
35017245950000,0,1,0,12333.0,78.4729252672538,2361.609408856596,1098.0,1139.0,0,1,0,0
42211351790000,0,1,0,10417.0,77.31106001084191,1759.6272332514066,51888.0,708.0,0,1,0,0
35049250060000,0,1,0,11087.0,91.9945650568554,3015.4351261468055,58022.0,837.0,0,0,0,1
35017248080000,0,1,0,12043.0,78.86063656856949,3399.267568168178,50321.0,2371.0,0,1,0,0
35009218840000,0,1,0,11530.0,78.91134265744057,1482.0475700867364,69308.0,532.0,0,1,0,0
35095206620000,0,1,0,7412.0,79.5989949685296,2159.35846954599,12381.0,1047.0,0,1,0,0
35017243060000,0,1,0,14529.0,78.37091297158659,1541.3831451005294,35550.0,602.0,0,1,0,0
35019254630000,0,1,0,13355.0,76.58328799418317,1996.8224758350452,75283.0,877.0,0,1,0,0
42483333010000,0,1,0,11003.0,76.68115805072325,2251.714902024677,170199.0,1226.0,0,1,0,0
42483331630000,1,1,0,13328.0,84.86459803710851,1603.374878186633,142622.0,963.0,1,1,0,0
35149216070000,0,0,1,12356.0,77.61443164772902,1876.352845282571,6461.0,812.0,0,1,0,0
35129239920000,0,1,0,13457.0,76.90253571892151,2180.8988972439784,78610.0,1090.0,0,1,0,0
35045232650000,0,1,0,8365.0,78.0,1769.225819391069,14202.0,711.0,0,1,0,0
35129238920000,0,0,1,11344.0,78.91767862779544,1709.4677534250243,141433.0,736.0,0,1,0,0
35149215570000,0,1,0,12665.0,77.4919350642375,1592.243699940433,61130.0,549.0,0,1,0,0
35017245120000,0,1,0,12832.0,77.54998388136518,616.3034966637784,99635.0,81.0,0,1,0,0
35051236050000,0,0,1,12436.0,79.83107164506812,1755.3834338969934,24147.0,630.0,0,1,0,0
35017245240000,0,1,0,12846.0,78.35815209663893,705.6146256987591,81111.0,107.0,0,1,0,0
42357330640000,0,0,0,7594.0,79.56758133813042,1021.8997015363103,96484.0,291.0,0,1,0,0
35007254590000,0,1,0,6822.0,79.94373021069256,1602.4840092805919,12426.0,699.0,0,1,0,0
35137270390000,0,1,0,16133.0,76.4591394144611,2283.951400533733,185618.0,731.0,0,0,1,0
35017243590000,0,1,0,13359.0,80.24961059095551,1906.1917532084751,97239.0,850.0,0,1,0,0
35017245640000,0,1,0,8855.0,78.86697661252141,3350.5124981112963,104793.0,1099.0,0,0,0,1
42483338520000,0,1,0,14923.0,68.35202996254024,2069.1041539758216,225914.0,843.0,0,1,0,0
35007256170000,0,1,0,6719.0,79.51100552753688,692.7192793621382,42775.0,115.0,0,1,0,0
42483331030000,0,1,0,12567.0,77.9487010796203,1157.6774162088504,57680.0,312.0,0,1,0,0
35043233700000,1,0,0,10054.0,78.44743462982075,1003.5013702033496,19823.0,255.0,0,1,0,0
35017244330000,0,1,0,12918.0,78.15369473031969,354.17509793885847,54400.0,27.0,0,1,0,0
42483334660000,0,1,0,12261.0,79.49842765740716,1950.3486867737265,112354.0,1121.0,0,1,0,0
35045233750000,1,0,0,7657.0,78.76547467006087,1309.05844025391,70701.0,427.0,0,1,0,0
42483334990000,0,0,1,10134.0,76.64202502543888,2464.6644802082087,257627.0,1261.0,0,1,0,0
35007256210000,0,1,0,6502.0,79.54244150137711,694.7373604463776,31939.0,118.0,0,1,0,0
42211350060000,0,0,0,10904.0,76.77890335241837,1364.551208273255,54885.0,443.0,0,1,0,0
35045231590000,0,1,0,9704.0,79.42291860665912,1449.137674618944,4629.0,512.0,0,1,0,0
35045234680000,0,1,0,7663.0,78.84795495128583,979.7958971132713,11138.0,249.0,0,1,0,0
35043234280000,0,1,0,9563.0,77.60154637634484,1905.7898624979618,79536.0,939.0,0,1,0,0
42211351200000,0,0,0,9655.0,82.70429251254133,974.1663102366043,37769.0,541.0,0,1,0,0
42393324540000,0,1,0,7367.0,78.15369473031969,392.04591567825315,194851.0,34.0,0,1,0,0
35017247710000,1,0,0,11868.0,79.93747556684536,2999.3060864139893,156503.0,1986.0,0,1,0,0
35017245210000,0,1,0,12722.0,76.05918747922567,1683.0962539320203,99740.0,610.0,0,1,0,0
35045233870000,0,1,0,9920.0,79.19595949289332,2260.7567317161747,10616.0,1329.0,0,1,0,0
35137274160000,0,1,0,14524.0,77.0,3327.7366181835964,225290.0,1464.0,0,0,1,0
35129235790000,0,1,0,10468.0,76.04603868710059,1902.0215561344198,8459.0,822.0,0,1,0,0
42211355310000,1,0,0,9499.0,77.84600182411425,1790.4357011632671,130722.0,846.0,0,1,0,0
35045236130000,1,0,0,8494.0,78.5175139698144,1568.3035420479034,26049.0,543.0,0,1,0,0
35129238740000,0,1,0,13139.0,76.96102909914862,2192.4780500611632,191707.0,1085.0,0,1,0,0
42483339130000,0,1,0,12898.0,79.76841480184999,2092.0607065761737,45497.0,917.0,0,1,0,0
35017244480000,0,0,0,13236.0,76.23647421018367,667.9932634390859,59449.0,94.0,0,1,0,0
35045235070000,0,1,0,9441.0,78.21764506810467,1012.1156060450802,18701.0,210.0,0,1,0,0
35137273270000,0,0,1,14273.0,77.72387020729218,2712.712295839719,143159.0,1024.0,0,0,1,0
35011234720000,0,1,0,11870.0,78.48566748139433,1885.9978791080334,53579.0,520.0,0,0,1,0
42211351580000,0,1,0,9355.0,76.21679604916491,2072.3146479239103,89052.0,650.0,0,1,0,0
35045235590000,0,1,0,8572.0,78.43468620451031,1537.1470326549768,39231.0,556.0,0,1,0,0
42295340620000,0,1,0,7758.0,79.66806135459805,1215.4093960472742,12199.0,379.0,0,1,0,0
42357331440000,0,1,0,7498.0,80.93207028119323,1237.4651510244641,30278.0,352.0,0,1,0,0
35043233750000,0,0,1,8723.0,78.94935085230277,387.2983346207417,37118.0,39.0,0,1,0,0
42357335770000,0,0,1,7058.0,79.38513714795737,1712.8528833498806,40839.0,720.0,0,1,0,0
35015232210000,0,1,0,14219.0,47.042533945356304,1949.3588689617927,32215.0,995.0,0,1,0,0
42357333930000,1,1,0,8214.0,79.1580697086532,1192.231940521642,25831.0,347.0,1,1,0,0
